year,from,to,count
2021,Exclamation_mark,Full_stop,1031
2021,Programming_language,Abstraction_(computer_science),592
2021,Portuguese_phonology,Syllable,188
2021,Exclamation_mark,Comic_book,29
2021,Document,Library_and_information_science,1368
2021,ASCII,UTF-7,894
2021,List_of_typographical_symbols_and_punctuation_marks,Plus_and_minus_signs,659
2021,Romanian_language,Quotation_mark,345
2021,HCESAR,QWERTY,200
2021,ASCII,Grave_accent,1017
2021,ASCII,ASCII_(disambiguation),2420
2021,At_sign,Simple_Mail_Transfer_Protocol,275
2021,Mycroft_(software),Copyleft,205
2021,Data_type,ASCII,47
2021,Bell_character,ASCII,283
2021,Bracket,Ordered_pair,97
2021,Slash_(punctuation),Gastornis,38
2021,Carriage_return,Unicode,211
2021,Earth_symbol,Unicode,103
2021,DejaVu_fonts,Unicode,67
2021,Syllable,Sino-Tibetan_languages,47
2021,Plus_and_minus_signs,Rh_blood_group_system,52
2021,List_of_monarchs_of_Wessex,Ampersand,34
2021,Hong_Kong_dollar,Currency_symbol,46
2021,Vietnamese_đồng,Currency_symbol,158
2021,Character_(computing),String_(computer_science),509
2021,James_while_John_had_had_had_had_had_had_had_had_had_had_had_a_better_effect_on_the_teacher,Punctuation,269
2021,At_sign,Tilde,391
2021,Pharyngealization,Tilde,12
2021,Writing,Syllable,277
2021,Word,Syllable,172
2021,Currency_symbol,Lesotho_loti,113
2021,Typewriter,Giuseppe_Ravizza,344
2019,Hyphen,Calligraphy,77
2019,Table_of_mathematical_symbols_by_introduction_date,Obelus,285
2019,Exclamation_mark,Vertical_bar,55
2019,Letterpress_printing,Hyphen-minus,97
2019,Unicode,Turkish_lira,285
2019,Pronunciation_respelling_for_English,Unicode,46
2019,Programming_language,Ravi_Sethi,104
2019,Currency_symbol,Index_(typography),33
2019,Languages_of_Norway,QWERTY,89
2019,Tim_Hortons,Apostrophe,74
2019,Copyleft,Open_content,110
2019,At_sign,Whelk,68
2019,Interpunct,International_Phonetic_Alphabet,122
2019,Slash_(punctuation),Job_Control_Language,120
2019,Character_(computing),C_(programming_language),32
2019,Hyphen,Emphasis_(typography),84
2019,Euro_sign,Punctuation,52
2019,Spanish_language,Syllable,72
2019,QWERTY,L,11
2019,Unicode,New_Tai_Lue_alphabet,166
2019,Unicode,Map,113
2019,Satiric_misspelling,At_sign,101
2019,Hyphen-minus,Exclamation_mark,51
2019,Embedded_C++,Programming_language,78
2019,MacOS,Unicode,30
2019,Text_mode,Box-drawing_character,66
2019,Tee_(command),Command-line_interface,61
2019,Cuneiform_(Unicode_block),Unicode,159
2019,ASCII,VT100_encoding,209
2019,Currency_symbol,Bahraini_dinar,57
2019,Underscore,Grapheme,115
2019,Slash_(punctuation),Night_bomber,89
2019,Punctuation_of_English,At_sign,704
2019,Euro_sign,Typography,14
2019,Unicode,Superscripts_and_Subscripts_(Unicode_block),591
2019,Zero-width_non-joiner,Unicode,132
2019,Fieldata,ASCII,94
2019,Slash_(punctuation),United_States_Census,153
2019,Mojibake,Quotation_mark,50
2019,Therefore_sign,Obelus,145
2019,Plain_text,Line_wrap_and_word_wrap,156
2019,List_of_XML_and_HTML_character_entity_references,At_sign,154
2019,Hostname,Hyphen-minus,172
2019,Lucida_Sans_Unicode,Code2000,22
2019,Trademark_symbol,Inverted_question_and_exclamation_marks,110
2019,Question_mark,Space_(punctuation),46
2019,St._Andrew's_Cross,Multiplication_sign,65
2019,Tip_of_the_tongue,Syllable,127
2019,Indian_rupee_sign,Slash_(punctuation),32
2019,Plus_and_minus_signs,Japanese_punctuation,20
2019,Asterism_(typography),Unicode,24
2019,At_sign,Social_media,492
2019,Question_mark,Doubt,36
2019,QWERTY,James_Densmore,90
2019,History_of_software,Programming_language,54
2019,Asterisk,Bullet_(typography),192
2019,Hyphen-minus,Unicode,46
2019,Plus_and_minus_signs,Prefix,10
2019,Syllable,Japanese_phonology,11
2019,Slash_(punctuation),Date_format_by_country,159
2019,Punctuation,Intellectual_property,87
2019,Hyphen,En_(typography),91
2019,Slash_(punctuation),P-adic_number,64
2019,Unicode,Tai_Dam_language,157
2019,Slash_(punctuation),Penny,55
2019,Path_(computing),Command-line_interface,27
2019,Property_(programming),Programming_language,57
2019,Hyphen,Microprinting,94
2019,Astralis,Question_mark,1255
2019,Slash_(punctuation),Shyness,100
2019,Character_(computing),Physical_address,93
2019,Unicode,Linear_A,126
2021,Colon_(punctuation),Medical_journal,483
2021,ASCII,VISCII,62
2021,UTF-8,Bracket,70
2021,Qatari_riyal,Currency_symbol,80
2021,ASCII,Grapheme,69
2021,Question_mark,Algebraic_notation_(chess),121
2021,Tor_(network),Command-line_interface,24
2021,Open_Firmware,Command-line_interface,27
2021,Operator_(computer_programming),ASCII,14
2021,Caron,Comma,13
2021,Bracket,Irony_punctuation,352
2021,Phone_(phonetics),Bracket,24
2021,List_of_typographical_symbols_and_punctuation_marks,Multiplication_sign,210
2021,Unicode_equivalence,Code_point,97
2021,Unicode_input,Unicode,56
2021,Machine-readable_passport,Apostrophe,32
2021,Shift_key,Bracket,92
2021,Slash_(punctuation),Currency_symbol,23
2021,Das_U-Boot,Command-line_interface,11
2021,Plus_and_minus_signs,Astrological_sign,223
2021,OpenOffice.org,Copyleft,23
2021,Comma,Romanian_alphabet,75
2021,Communication_protocol,ASCII,122
2021,Date_and_time_notation_in_France,Slash_(punctuation),50
2021,Syllable,Latin,11
2021,Keith_Waterhouse,Apostrophe,153
2021,ASCII,Metadata,59
2021,September_11_attacks,Slash_(punctuation),36
2021,Egyptian_numerals,Plus_and_minus_signs,76
2021,QWERTY,Backslash,11
2021,Incunable,Typography,126
2021,Numeric_character_reference,Character_(computing),31
2021,Bracket,Glossary_of_mathematical_symbols,1662
2022,List_of_typographical_symbols_and_punctuation_marks,List_of_logic_symbols,3167
2022,Software_flow_control,ASCII,133
2022,Gödel_numbering,ASCII,145
2022,Question_mark,Armenian_alphabet,100
2022,Mathematical_operators_and_symbols_in_Unicode,Ellipsis,134
2022,Command-line_interface,Batch_file,174
2022,At_sign,Pulley_(band),982
2022,Asterisk,Intelligence_and_Security_Committee_Russia_report,232
2022,Command-line_interface,GNOME_Terminal,686
2022,Copyleft,Aladdin_Free_Public_License,270
2022,Copyleft,Hacktivismo_Enhanced-Source_Software_License_Agreement,246
2022,Combining_character,Unicode,150
2022,International_Components_for_Unicode,Unicode,88
2022,Ted_Kaczynski,Typewriter,156
2022,Writing,Typewriter,366
2022,Programming_language,Ruby_(programming_language),373
2022,Glyph,Character_(computing),168
2022,Grave_accent,Apostrophe,96
2022,QWERTY,Vietnamese_language_and_computers,120
2022,Copyleft,Open_Software_License,78
2022,OpenType,List_of_typographic_features,452
2022,Inverted_question_and_exclamation_marks,Asterism_(typography),11
2022,Currency_symbol,Indian_rupee_sign,2037
2022,Cisco_IOS,Command-line_interface,113
2022,Bell_101_modem,ASCII,44
2022,Tilda,Tilde,2353
2022,Unicode,Devanagari,511
2022,Outline_of_computer_science,Programming_language,266
2022,Command-line_interface,OpenVMS,499
2022,Unicode,Khwarezmian_language,137
2022,Syllable,Japanese_language,85
2022,Punctuation,Register_(sociolinguistics),207
2022,Number_sign,Ampersand,682
2022,Command-line_interface,Thompson_shell,74
2022,Hyphen,Dionysius_Thrax,130
2022,Question_mark,Stanley_Elkin,52
2022,Symbol_(typeface),Unicode,10
2022,List_of_XML_and_HTML_character_entity_references,Unicode,406
2022,Cherokee_syllabary,Unicode,104
2022,Check_mark,Unicode,3578
2022,UTF-32,Unicode,980
2022,Analogy,Colon_(punctuation),328
2022,Komma,Comma,188
2022,AltGr_key,QWERTY,1914
2022,Typewriter,QWERTY,3916
2022,ASCII,Extended_ASCII,14919
2022,Fringe_(TV_series),Glyph,395
2022,Ligature_(writing),Glyph,1619
2022,Percent-encoding,Bracket,863
2022,Unicode,Internationalization_and_localization,607
2022,FASTQ_format,ASCII,1633
2022,Ring_(diacritic),Tilde,33
2022,Multiplication_sign,Multiplication,3428
2022,Mojibake,Code_point,302
2022,WALL-E,Interpunct,3197
2022,Lists_of_programming_languages,Programming_language,279
2022,PL/M,Programming_language,77
2022,Sublime_Text,Programming_language,81
2022,Bracket,Parens_(moth),79
2022,Copyleft,Patentleft,776
2022,Sony_BMG_copy_protection_rootkit_scandal,Copyleft,1899
2022,Programming_language,Theory_of_computation,342
2022,Unicode,Toto_language,407
2022,AltGr_key,Box-drawing_character,255
2022,Ampersand,And,896
2022,Unicode,Miscellaneous_Symbols,1316
2022,--,Mario_Kart:_Double_Dash,374
2022,Hertz,Unicode,176
2022,X_mark,Unicode,330
2022,Numeric_character_reference,Unicode,291
2022,English_language,Unicode,403
2022,Apple_File_System,Unicode,202
2022,QWERTY,Colemak,1496
2022,Typewriter,Typographer_(typewriter),957
2022,List_of_typographical_symbols_and_punctuation_marks,Guillemet,2011
2022,Chromebook,QWERTY,212
2022,Punctuation,Apostrophe,389
2022,Ditto_mark,Neo-Assyrian_Empire,11
2022,Programming_language,Jacquard_machine,1261
2022,Inverted_question_and_exclamation_marks,Waray_language,1849
2022,The_Ninth_Configuration,Exclamation_mark,45
2022,File_format,ASCII,75
2022,Data_file,ASCII,119
2022,Online_encyclopedia,ASCII,28
2022,Unicode,Armenian_alphabet,25
2022,Unicode,Han_unification,1478
2022,Programming_language,Colossus_computer,2053
2022,Interpunct,Punctuation,382
2022,Quotation,Punctuation,331
2022,Switch_statement,Programming_language,152
2022,High-level_programming_language,Programming_language,2694
2022,UTF-8,At_sign,235
2022,Unlicense,Copyleft,237
2022,Exclamation_mark,Imperative_mood,128
2022,Bracket,Textual_criticism,47
2022,Windows-1252,Dash,436
2022,Punctuation,Space_(punctuation),244
2022,Hazard_symbol,Unicode,605
2022,Typography,Serif,530
2022,JCUKEN,QWERTY,318
2022,Bracket,Syntax_diagram,95
2022,Lucida_Sans_Unicode,Lucida_Grande,87
2022,La_République_En_Marche!,Exclamation_mark,534
2022,Currency_symbol,Indian_rupee,498
2022,Interrobang,Interrobang_(album),134
2022,Stephen_R._Bourne,Command-line_interface,61
2022,Vim_(text_editor),Command-line_interface,246
2022,Dialetheism,List_of_logic_symbols,84
2022,English_punctuation,Ellipsis,343
2022,MSWLogo,Programming_language,87
2022,Unicode,Number_Forms,503
2022,Checked_and_free_vowels,Syllable,468
2022,Box-drawing_character,Hardware_code_page,104
2022,Bracket,Indentation_style,475
2022,Typewriter,Machine,1002
2022,ASCII,0,243
2022,Colon_(letter),Colon_(punctuation),300
2022,List_of_logic_symbols,Polish_notation,570
2022,Wingdings,Interrobang,264
2022,Currency_symbol,Swazi_lilangeni,20
2022,Emphasis_(typography),Underscore,83
2022,ASCII,Equals_sign,141
2022,Comma,Semicolon,783
2022,In_the_Beginning..._Was_the_Command_Line,Command-line_interface,146
2022,Glyph,Letterform,298
2022,Byte,ASCII,497
2022,Dash,Ellipsis,228
2022,Document,Identity_document,172
2022,Visual_FoxPro,Programming_language,65
2022,Simula,Programming_language,201
2022,Syllabary,Syllable,2473
2022,Japanese_yen,Currency_symbol,863
2022,Box-drawing_character,Windows_Glyph_List_4,241
2022,Ampersand,Language_change,673
2022,Plain_text,Line_wrap_and_word_wrap,124
2022,Programming_language,Programming_paradigm,1526
2022,Vietnamese_alphabet,Unicode,53
2022,ß,Typewriter,88
2022,Copyleft,Viral_license,436
2022,Punctuation,Orthography,260
2022,Character_(computing),Numerical_digit,457
2022,History_of_writing,Glyph,194
2022,Our_Lady_of_Guadalupe,Glyph,88
2022,History_of_ancient_numeral_systems,Glyph,335
2022,Caret,Bracket,20
2022,MacOS,Command-line_interface,83
2022,Music_Player_Daemon,Command-line_interface,10
2022,Typewriter,Chinese_typewriter,518
2022,Abacus,ASCII,157
2022,Binary-to-text_encoding,ASCII,1683
2022,Quotation_marks_in_English,Punctuation,972
2022,UTF-8,Code_point,3300
2022,Plankalkül,Programming_language,162
2022,Copyleft,Executable,370
2022,Intentionally_blank_page,Typography,39
2022,Typeface_anatomy,Typography,266
2022,Desktop_publishing,Typography,686
2022,Programming_language,Second-generation_programming_language,570
2022,Syllable,Syllable_(disambiguation),726
2022,Ampersand,International_Phonetic_Alphabet,323
2022,Copyleft,Derivative_work,819
2022,Ellipsis,Unicode,704
2022,Hyphen,English_compound,761
2022,Programming_language,Stored-program_computer,276
2022,Function_key,QWERTY,251
2022,Asterisk,Late_Latin,251
2022,ASCII,Apostrophe,634
2022,Unicode,Unicode_equivalence,813
2022,Domain_name,Full_stop,24
2022,Programming_language,Control_flow,185
2022,List_of_logic_symbols,HTML,157
2022,Sic,Bracket,268
2022,QWERTY,Yogh,48
2022,Character_(computing),Six-bit_character_code,271
2022,Programming_language,Troff,125
2022,Comma-separated_values,ASCII,85
2022,Currency_symbol,Nigerian_naira,300
2022,Microsoft_Power_Platform,Programming_language,305
2022,Programming_language,Scheme_(programming_language),184
2022,Colon_(punctuation),Business_letter,1191
2022,Programming_language,Computer_programming,5529
2022,Question,Question_mark,123
2022,And,Ampersand,360
2022,INTERCAL,Ampersand,96
2022,Currency_symbol,Brazilian_real,474
2022,Word_divider,Fingerspelling,86
2022,Colon_(punctuation),Uralic_Phonetic_Alphabet,10
2022,Comparative_illusion,Asterisk,2088
2022,Programming_language,Common_Language_Runtime,149
2022,Command-line_interface,COMMAND.COM,316
2022,Tilde,Caron,69
2022,Shriek,Exclamation_mark,109
2022,QWERTY,Keyboard_Monument,211
2022,Asterisk,Dinkus,338
2022,Programming_language,FLOW-MATIC,199
2022,Consonant,Syllable,516
2022,ASCII,F,138
2022,Movable_type,Typography,470
2022,Unicode,Currency_Symbols_(Unicode_block),520
2022,Solidus_(coin),Slash_(punctuation),384
2022,Unicode,Unicode_block,647
2022,Colon_(punctuation),Dash,205
2022,The_Recognitions,Dash,560
2022,Unicode,COVID-19_pandemic,21
2022,History_of_mathematical_notation,Plus_and_minus_signs,143
2022,Currency_symbol,Hong_Kong_dollar,193
2022,Attested_language,Asterisk,146
2022,AZERTY,Guillemet,360
2022,Punctuation,Interrobang,535
2022,Password_strength,QWERTY,235
2022,Glyph,Allography,1034
2022,At_sign,Ensaïmada,218
2022,Currency_symbol,Paraguayan_guaraní,200
2022,Unicode,Data_file,256
2022,Asterisk,Note_(typography),983
2022,ASCII_art,ASCII,2254
2022,Movable_type,Punctuation,152
2022,Colon_(punctuation),Punctuation,3300
2022,Control_character,Code_point,428
2022,C_Sharp_syntax,Programming_language,177
2022,Syllable,Syllabification,675
2022,Poster,Typography,547
2022,Arduino,Copyleft,226
2022,Programming_language,Type_theory,52
2022,Vulgate,Obelus,139
2022,Hyphen-minus,Dash,2093
2022,Paella,Unicode,73
2022,Cent_(currency),Unicode,383
2022,Percent-encoding,Colon_(punctuation),406
2022,S-comma,Comma,88
2022,Monogram,Interrobang,287
2022,Romanian_language,Quotation_mark,389
2022,Command-line_interface,King's_Quest,59
2022,!!!_(disambiguation),Exclamation_mark,84
2022,At_sign,Arroba,635
2022,Tilde,Â,20
2022,Copyleft,Copyright_alternatives,138
2022,Comma,Livonian_language,161
2022,Tee_(symbol),List_of_logic_symbols,93
2022,1974_Commonwealth_Paraplegic_Games,Hyphen-minus,40
2022,Unicode,Latin-1_Supplement,1766
2022,FFmpeg,Command-line_interface,83
2022,4th_Dimension_(software),Programming_language,13
2022,Ï,Tilde,82
2022,Unicode,Precomposed_character,23
2022,English_orthography,Hyphen,336
2022,Spotted_eagle_ray,Guillemet,11
2022,Colon_(punctuation),The_Bedford_Handbook,51
2022,Colon_(punctuation),Obelism,96
2022,ASCII,Computer_terminal,12
2022,Marimekko,Typewriter,100
2022,Dot_(diacritic),Unicode,77
2022,Colon_(punctuation),Aristophanes_of_Byzantium,67
2022,GNU_Debugger,Programming_language,10
2022,Ligature_(writing),At_sign,104
2022,Glyph,A,131
2022,ISO/IEC_8859-1,Tilde,12
2022,Ellipsis,Code_folding,10
2022,ASCII,Addison-Wesley,24
2022,50_(number),Unicode,54
2022,Word_joiner,Unicode,11
2022,Colon_(punctuation),Apposition,88
2022,Finnish_language,Syllable,19
2022,Lucida_Sans_Unicode,Unicode_font,103
2022,List_of_XML_and_HTML_character_entity_references,At_sign,116
2022,Currency_symbol,Nepalese_rupee,85
2022,Unicode,Nandinagari,25
2022,Punctuation,Aristophanes_of_Byzantium,23
2022,Dingbats_(Unicode_block),Bracket,18
2022,Typewriter,VEB_Robotron,21
2022,ASCII,Telnet,11
2022,Internationalized_domain_name,Unicode,79
2022,Unicode,Sinhala_script,12
2022,Plus_and_minus_signs,Negative_number,131
2022,Typewriter,Solenoid,77
2022,ASCII,S,105
2022,Quotation_mark,Tai_Lue_language,37
2023,Bracket,Interval_(mathematics),55
2023,Lists_of_shapes,Box-drawing_character,433
2023,Box-drawing_character,Specials_(Unicode_block),459
2023,Interpunct,Word_divider,978
2023,Irony_punctuation,Interrobang,1206
2023,Compound_modifier,Hyphen,38
2023,Herbig–Haro_object,Question_mark,84
2023,Apostrophe,Pietro_Bembo,331
2023,List_of_numeral_systems,ASCII,35
2023,Synthetic_phonics,Syllable,22
2023,Four-letter_word,Syllable,125
2023,Private_Use_Areas,Unicode,336
2023,Unicode,ISO/IEC_14755,45
2023,List_of_typographical_symbols_and_punctuation_marks,Slash_(punctuation),4242
2023,Programming_language,List_of_programming_languages_by_type,4681
2023,Currency_symbol,Armenian_dram_sign,454
2023,Typewriter,Teletype_Model_33,215
2023,General_Punctuation,Punctuation,148
2023,Box-drawing_character,Graphical_user_interface,49
2023,Letterform,Glyph,370
2023,Quotation_mark,Space_(punctuation),11
2023,List_of_DOS_commands,Command-line_interface,457
2023,Backslash,ALGOL_68,103
2023,Exclamation_mark,Imperative_mood,92
2023,Hindu–Arabic_numeral_system,Plus_and_minus_signs,12
2023,Slash_(punctuation),Fraktur,113
2023,Unicode,Joe_Becker_(Unicode),308
2023,ISO/IEC_646,ASCII,839
2023,Internationalized_Resource_Identifier,ASCII,42
2023,Computer_terminal,ASCII,207
2023,Sort_(typesetting),Typography,494
2023,Ampersand,E,1035
2023,Exclamation,Exclamation_mark,259
2023,Long_s,Slash_(punctuation),833
2023,Double_hyphen,Dash,1567
2023,Typography,Point_(typography),738
2023,Typewriter,Typewriter_(disambiguation),871
2023,Underscore,Macron_below,1086
2023,US_keyboard_layout,QWERTY,1754
2023,Inverted_question_and_exclamation_marks,Punctuation,1537
2023,Antonia_Ax:son_Johnson,Colon_(punctuation),55
2023,Command-line_interface,KornShell,181
2023,Copyleft,Free_Art_License,1473
2023,QWERTY,List_of_QWERTY_keyboard_language_variants,2571
2023,Question_mark,Neume,211
2023,Baseline_(typography),Typography,320
2023,OpenType,Typography,99
2023,Annotation,Document,122
2023,Plus_and_minus_signs,Egyptian_hieroglyphs,137
2023,Question_mark,Plenken,298
2023,Syntactic_sugar,Semicolon,253
2023,Circumflex,Unicode,57
2023,Carriage_return,Unicode,187
2023,Kanji,Unicode,143
2023,Currency_symbol,Unicode,511
2023,Dagger_(mark),Unicode,355
2023,Windows_code_page,Unicode,244
2023,Solidus_(coin),Slash_(punctuation),420
2023,Short-circuit_evaluation,Programming_language,10
2023,ASCII,Null_character,1774
2023,Splat,Asterisk,21
2023,Box-drawing_character,Block_Elements,3428
2023,Non-breaking_space,Punctuation,48
2023,Quotation_mark,Non-breaking_space,266
2023,Mathematical_operators_and_symbols_in_Unicode,Plus_and_minus_signs,290
2023,MIME,ASCII,546
2023,Dash,Dash_(disambiguation),4405
2023,Counterfeit,Document,198
2023,Theodore_Hardeen,Document,24
2023,Box-drawing_character,List_of_Unicode_characters,574
2023,Fat_Wreck_Chords,Bracket,97
2023,Coptic_script,Unicode,54
2023,Jolly_Roger,Unicode,110
2023,Windows_11_version_history,Unicode,116
2023,2022_United_States_Senate_election_in_Utah,Dash,46
2023,List_of_typographical_symbols_and_punctuation_marks,Asterisk,2496
2023,List_of_logic_symbols,Gödel_numbering,509
2023,Ampersand,Armenian_alphabet,211
2023,Dash,APA_style,265
2023,Network_effect,QWERTY,84
2023,Inputting_Esperanto_text_on_computers,QWERTY,78
2023,Guillemet,Punctuation,334
2023,Punctuating_(disambiguation),Punctuation,226
2023,Scriptio_continua,Word_divider,1217
2023,Character_(computing),Symbol,411
2023,Tilde,Caret,357
2023,Internet,ASCII,138
2023,Unicode,Mathematical_Operators_(Unicode_block),912
2023,Syllable,Syllable_weight,576
2023,Chinese_characters,Syllable,176
2023,Slash_(punctuation),Set_(mathematics),77
2023,Chevron,Guillemet,668
2023,Human-readable_medium_and_data,Unicode,177
2023,Numeric_character_reference,Unicode,309
2023,Rod_of_Asclepius,Unicode,570
2023,ISO_8601,Unicode,473
2023,Media_control_symbols,Unicode,471
2023,Blackboard_bold,Typewriter,278
2023,Electromechanics,Typewriter,205
2023,Royal_Typewriter_Company,Typewriter,246
2023,ASCII,Alt_code,1456
2023,Stdarg.h,Ellipsis,498
2023,Chinese_punctuation,Comma,397
2023,Combining_character,Comma,51
2023,German_keyboard_layout,QWERTY,155
2023,Backslash,Coset,29
2023,Command-line_interface,Darwin_(operating_system),26
2023,Standard_streams,Command-line_interface,112
2023,Montserrat_(typeface),Underscore,10
2023,SAMPA,ASCII,144
2023,Multiplication_sign,Glossary_of_mathematical_symbols,911
2023,Open_syllable_lengthening,Syllable,276
2023,Ancient_Greek_phonology,Syllable,102
2023,Yuan_(currency),Currency_symbol,152
2023,Glyph,Egyptian_hieroglyphs,570
2023,Plus_and_minus_signs,Latin,161
2023,Emoticon,Bracket,168
2023,Tilde,Equivalence_relation,349
2023,Ancient_Greek,Unicode,87
2023,Character_(computing),Unicode,308
2023,Finger_heart,Unicode,532
2023,!_(disambiguation),Exclamation_mark,975
2023,ASCII,Slash_(punctuation),296
2023,Mathematical_operators_and_symbols_in_Unicode,Slash_(punctuation),68
2023,Syntax_(logic),Programming_language,37
2023,Microsoft_Visual_C++,Programming_language,253
2023,Obelix,Asterisk,237
2023,Iteration_mark,Ditto_mark,519
2023,Private_Use_Areas,Code_point,194
2023,Specials_(Unicode_block),Code_point,854
2023,Unicode_font,Glyph,216
2023,Glyph,Ogonek,593
2023,Docker_(software),Command-line_interface,128
2023,Exclamation_mark,Emphasis_(typography),148
2023,Doom_modding,Copyleft,278
2023,Comparison_of_free_and_open-source_software_licenses,Copyleft,1078
2023,Glossary_of_mathematical_symbols,Plus_and_minus_signs,596
2023,Punctuation,Japanese_punctuation,336
2023,Caret,Character_(computing),415
2023,Obelus,Division_sign,2412
2023,Syllabification,Syllable,435
2023,John_Heisman,Syllable,646
2023,ASCII,Code_page_437,485
2023,Less-than_sign,Unicode,471
2023,World_Wide_Web,Unicode,196
2023,English_punctuation,Slash_(punctuation),83
2023,Lennart_Augustsson,Programming_language,58
2023,Brian_Kernighan,Programming_language,56
2023,Natural_language,Programming_language,2334
2023,List_of_typographical_symbols_and_punctuation_marks,Dash,8166
2023,List_of_typographical_symbols_and_punctuation_marks,List_of_logic_symbols,2484
2023,QWERTY,E._Remington_and_Sons,2872
2023,The_Yiddish_Policemen's_Union,Ellipsis,173
2023,Shavian_alphabet,Interpunct,263
2023,Command-line_interface,Telex,56
2023,Comma_splice,Comma,195
2023,ASCII,K,40
2023,COMMAND.COM,Command-line_interface,993
2023,List_of_typographical_symbols_and_punctuation_marks,Question_mark,368
2023,Apostrophe,Shilling,35
2023,ASCII,Morse_code,33
2023,At_sign,Pound_sign,558
2023,Afghan_afghani,Currency_symbol,106
2023,Fleuron_(typography),Typography,202
2023,Programming_language,List_of_programming_language_researchers,252
2023,Typewriter,Telegraphy,703
2023,Parenthetical_referencing,Bracket,340
2023,Queen_(chess),Unicode,10
2023,Exclamation_mark,Typewriter,90
2023,Copyleft,Copyright_alternatives,184
2023,Programming_language,Autocode,445
2023,Computer_science,Programming_language,1225
2023,Anaconda_(Python_distribution),Programming_language,346
2023,Dialect_(disambiguation),Programming_language,197
2023,Comparison_of_cryptography_libraries,Programming_language,177
2023,At_sign,Address_munging,843
2023,Asterisk,Rod_of_Asclepius,160
2023,Space_(punctuation),Word_divider,795
2023,Prompt,Command-line_interface,1076
2023,Wingdings,Ampersand,835
2023,Writing_system,Ampersand,269
2023,Dash,Mahatma_Gandhi,30
2023,IBM_2260,ASCII,54
2023,Hyphen,ASCII,276
2023,Ampersand,Dungeons_&_Dragons,40
2023,Quotation_mark,Quotation,1017
2023,List_of_currencies_in_Europe,Currency_symbol,256
2023,ASCII,Cent_(currency),62
2023,Quotation_mark,Apostrophe,1005
2023,Currency_symbol,Argentine_austral,350
2023,Slash_(punctuation),Backslash,4578
2023,Punctuation,Writing,2070
2023,Unicode,List_of_XML_and_HTML_character_entity_references,300
2023,Currency_symbol,Peruvian_sol,203
2023,Exclamation_mark,Factorial,3137
2023,Function_(computer_programming),Programming_language,301
2023,Raku_(programming_language),Programming_language,99
2023,Hyphen,Dash,12932
2023,Horseshoe_(symbol),List_of_logic_symbols,343
2023,Dagger_(mark),Asterisk,1588
2023,Star,Asterisk,331
2023,Currency_symbol,Belarusian_ruble,136
2023,ISO_basic_Latin_alphabet,Interpunct,157
2023,Semicolon,Comma,1412
2023,CJK_Symbols_and_Punctuation,Full_stop,133
2023,Dot,Full_stop,1308
2023,Typewriter,Manuscript,179
2023,Copyleft,Anti-copyright_notice,398
2023,List_of_Unicode_characters,Interrobang,295
2023,HH_46/47,Question_mark,79
2023,Irony_punctuation,Question_mark,1439
2023,PDF,ASCII,271
2023,Manchu_language,Syllable,197
2023,Point_(typography),Typography,287
2023,Unicode,UTF-7,2045
2023,Secondary_source,Document,324
2023,Copyleft,Lisp_(programming_language),214
2023,Colon_(punctuation),Apostrophe,124
2023,Punctuation,Guillemet,184
2023,URL,Unicode,103
2023,Degree_symbol,Unicode,569
2023,Unicode_input,Unicode,83
2023,Typist,Typewriter,173
2023,Typewriter_(disambiguation),Typewriter,45
2023,Irony_punctuation,Exclamation_mark,340
2023,Unicode_subscripts_and_superscripts,Slash_(punctuation),225
2023,Quotation_mark,Writing_system,572
2023,A_Pickle_for_the_Knowing_Ones,Punctuation,160
2023,Smiley,Colon_(punctuation),116
2023,Complementary_distribution,Syllable,77
2023,Code_page_437,Unicode,172
2023,KPS_9566,Unicode,14
2023,Programming_language,Literate_programming,96
2023,Slash_(punctuation),Augustus_De_Morgan,134
2023,Windows-1252,Interpunct,29
2023,Comma,Byzantine_Empire,10
2023,Programming_language,Front_panel,11
2023,HarfBuzz,Glyph,72
2023,Typewriter,Liquid_Paper,43
2023,Musical_note,Syllable,31
2023,Carolingian_minuscule,Glyph,120
2023,Numeric_keypad,Plus_and_minus_signs,10
2023,PLY_(file_format),ASCII,77
2023,Quotation_mark,Glyph,155
2023,ASCII,T.50_(standard),61
2023,Terminal_punctuation,Full_stop,76
2023,Lazar_Kaganovich,Comma,122
2023,Typewriter,Photocopier,105
2023,Union_(set_theory),Unicode,30
2023,Romanization_of_Chinese,QWERTY,61
2023,Comparison_of_multi-paradigm_programming_languages,Programming_language,49
2023,Hebrew_punctuation,Plus_and_minus_signs,44
2023,Punctuation,Inverted_question_and_exclamation_marks,120
2023,Full_stop,A_Dictionary_of_Modern_English_Usage,26
2023,Copyleft,Free_and_open-source_software,95
2023,Hypodiastole,Interpunct,121
2023,Programming_language,"Write_once,_run_anywhere",22
2023,Dash,Supplemental_Punctuation,87
2023,Languages_of_Spain,QWERTY,47
2023,Repeating_decimal,Ellipsis,82
2023,Niklaus_Wirth,Programming_language,88
2023,Spider-Man,Hyphen,76
2020,Slash_(punctuation),Equivalence_class,10
2020,Our_Lady_of_Guadalupe,Glyph,142
2020,Password_policy,ASCII,55
2020,Typewriter,The_quick_brown_fox_jumps_over_the_lazy_dog,52
2020,Comparison_of_FTP_client_software,Command-line_interface,57
2020,Ā,Unicode,95
2020,Direct_current,Unicode,213
2020,Asterisk,Ancient_Greek,189
