year,from,to,count
2022,Mediterranean_Sea,Málaga,16
2022,Linothorax,Alexander_the_Great,36
2022,Plutarch,Greek_language,33
2022,Ancient_Rome,Paganism,11
2022,Damascus,Augustus,12
2022,Ptolemaic_army,Macedonia_(ancient_kingdom),10
2022,Timeline_of_ancient_history,Ptolemaic_Kingdom,23
2022,May,Ancient_Rome,16
2022,Augustus,Alexandria,14
2022,Locations_in_His_Dark_Materials,Mediterranean_Sea,10
2022,Common_cuttlefish,Mediterranean_Sea,12
2022,Italian-American_cuisine,Mediterranean_Sea,30
2022,Byzantine_Empire_under_the_Palaiologos_dynasty,Roman_Empire,26
2022,Ptolemy_II_Philadelphus,Koine_Greek,10
2022,Palpatine,Julius_Caesar,12
2022,Biblical_cosmology,Hellenistic_period,32
2022,Tryphaena,Ptolemaic_dynasty,66
2022,Catullus,Cleopatra_(1963_film),14
2022,Hellenistic_period,Herodotus,10
2022,Hermolaus_of_Macedon,Alexander_the_Great,23
2022,Aeacus,Alexander_the_Great,24
2022,Phrygian_language,Greek_language,11
2022,Classical_Latin,Augustus,22
2022,Senatorial_province,Augustus,10
2022,Eunuch,Ray_Huang,24
2022,Roman_dictator,Marcus_Licinius_Crassus,10
2022,Isis,Reign_of_Cleopatra,13
2022,Donations_of_Alexandria,Isis,12
2022,Illyricum_(Roman_province),Mark_Antony,10
2022,Roman_assemblies,Ancient_Rome,18
2022,Biblical_Magi,Alexandria,22
2022,Star_of_David,Alexandria,26
2022,Nebra_(pharaoh),Ancient_Egyptian_royal_titulary,37
2022,Livy,Pompey,23
2022,Alexander_the_Great,King,24
2022,Roman_triumph,Founding_of_Rome,10
2022,Berenice_(opera),Berenice_III,12
2022,Hellenistic_Greece,Hannibal,25
2022,Charmion_(servant_to_Cleopatra),Jo_Graham,22
2022,List_of_Roman_client_rulers,Gepaepyris,11
2022,Pompeian–Parthian_invasion_of_40_BC,Augustus,26
2022,Ancient_Egyptian_deities,Ptolemaic_Kingdom,10
2022,Hellenistic_period,Carthage,22
2022,Temple_of_Dendur,Cleopatra,22
2022,Antigonus_II_Gonatas,Ancient_Macedonians,25
2022,Sitges,Mediterranean_Sea,13
2022,Helen_of_Troy,Hellenistic_period,10
2022,Apollonius_of_Perga,Ptolemaic_dynasty,12
2022,List_of_coupled_siblings,Erebus,23
2022,Pompey,Lex_Manilia,31
2022,List_of_Crusader_castles,Mediterranean_Sea,12
2022,Fascist_symbolism,Roman_Empire,11
2022,Daqin,Roman_Empire,27
2022,Grand_Duchy_of_Moscow,Roman_Empire,23
2022,Homeric_Question,Hellenistic_period,15
2022,Parthian_Empire,Battle_of_Amanus_Pass,10
2022,Politics_(Aristotle),Greek_language,10
2022,Second_Triumvirate,Africa_(Roman_province),18
2022,Sphinx,Alexander_the_Great,25
2022,Ancient_Egyptian_royal_titulary,Ra,10
2022,Gondophares,Indo-Greek_Kingdom,12
2022,Diadem,Zeno_(emperor),15
2022,List_of_coupled_siblings,Atossa,10
2022,Edfu,Cleopatra,18
2022,Roman_Empire,Saudi_Arabia,10
2022,Northern_Italy,Roman_Republic,12
2022,"Mary,_mother_of_Jesus",Koine_Greek,10
2022,Ancient_Egypt,Twentieth_Dynasty_of_Egypt,14
2022,Phil_Silvers,Burlesque,33
2022,Golden_Globe_Award_for_Best_Motion_Picture_–_Drama,Cleopatra_(1963_film),14
2022,Parthian_Empire,House_of_Suren,12
2022,Temple_of_Isis_(Pompeii),Augustus,11
2022,Saka,Indo-Greek_Kingdom,10
2022,Ariana,Indo-Greek_Kingdom,10
2022,Roman_army_of_the_late_Republic,Maniple_(military_unit),14
2022,Clothing_in_the_ancient_world,Ancient_Egypt,10
2022,Priscilla_and_Aquila,Ephesus,26
2022,Erinyes,Alexandria,33
2022,San_Stefano_(neighborhood),Alexandria,22
2022,List_of_sieges_of_Constantinople,Roman_Republic,11
2022,Battle_of_Agrigentum,Roman_Republic,34
2022,Julian_Alps,Julius_Caesar,30
2022,Cicero_Minor,Julius_Caesar,16
2022,Appian_Way,Pompey,22
2022,Latin_obscenity,Eunuch,61
2022,Burlesque,Fiorello_La_Guardia,13
2022,Handbra,Cleopatra_(1963_film),20
2022,Tappe_Mil,Alexander_the_Great,10
2022,Roman_Empire,Persecution_in_Lyon,11
2022,Augustus,Corfu,29
2022,Hellenistic_period,Antiochus_IV_Epiphanes,10
2022,Roman_Empire,Decorative_arts,26
2022,Landlord,Roman_villa,10
2022,Historiography,Rikkokushi,14
2022,Greek_language,Stato_da_Màr,11
2022,Alexandria,List_of_Byzantine_emperors,10
2022,Antiochus_I_of_Commagene,Cleopatra_VI,10
2022,History_of_Cilicia,"Tarsus,_Mersin",11
2022,Buenos_Aires,Mediterranean_Sea,10
2022,Alexandrian_war,Julius_Caesar,22
2022,Ephesus,Turkification,30
2022,Burlesque,Minsky's_Burlesque,25
2022,Roman–Dalmatian_wars,Augustus,20
2022,Antonia_the_Elder,Augustus,30
2022,Juba_II,Hanno_the_Navigator,32
2022,Cherchell,Juba_II,22
2022,Alexander_the_Great,"Alexander_the_Great,_a_Dramatic_Poem",15
2022,Brussels_sprout,Ancient_Rome,30
2022,Christmas,Alexandria,46
2022,Mark_Antony,Richard_Burton,42
2022,Indian_Ocean,Mediterranean_Sea,32
2022,List_of_lakes_by_depth,Mediterranean_Sea,26
2022,Roman_Empire,Proconsul,12
2022,Aristobulus_II,Pompey,15
2022,Syria,Pompey,11
2022,Nicole_Scherzinger,Burlesque,22
2022,Arsinoe_II,Pharaoh,13
2022,Agrippina_the_Younger,Octavia_the_Younger,11
2022,Pope_John_Paul_II,Alexander_the_Great,26
2022,Roman_Empire,Roman_hairstyles,14
2022,Pompey,Munich_Residenz,10
2022,Death_of_Alexander_the_Great,Ptolemy_IV_Philopator,26
2022,Caesar's_civil_war,Third_Mithridatic_War,10
2022,Antipater,Ptolemy_I_Soter,37
2022,Severan_Tondo,Altes_Museum,25
2022,Temple_of_Saturn,Ancient_Rome,10
2022,Abdel_Nader,Alexandria,31
2022,Alexander_the_Great,History_of_Syria,10
2022,Cleopatra_(1963_film),Ischia,12
2022,Roman_Empire,Cohortes_urbanae,25
2022,Tellurocracy,Roman_Republic,10
2022,Saturnalia,Roman_Republic,19
2022,Marcus_Aemilius_Lepidus_(triumvir),Antony_and_Cleopatra,31
2022,Mediterranean_Sea,Malta_(island),13
2022,Amenhotep_II,Ancient_Egyptian_royal_titulary,12
2022,Amenemhat_I,Ancient_Egyptian_royal_titulary,11
2022,Roman_salute,Julius_Caesar,22
2022,Alexander_the_Great,Iron_Maiden,35
2022,Alexander_the_Great,Baaltars,26
2022,San_Cesareo_de_Appia,Appian_Way,14
2022,Arsinoe_III_of_Egypt,Ptolemaic_dynasty,20
2022,Osorkon_IV,Pharaoh,26
2022,Ptolemy_of_Cyprus,Ptolemy_XII_Auletes,33
2022,Hellenistic_period,Aetolian_League,24
2022,Greek_language,Cretan_Muslims,24
2022,Fire_from_Heaven,Alexander_the_Great,14
2022,Fifth_column,Historiography,21
2022,Esquilino_(rione_of_Rome),Augustus,10
2022,Ptolemy_VI_Philometor,Ancient_Egypt,15
2022,Cleopatra_(1963_film),Mike_Todd,29
2022,Canaan,Ancient_Rome,11
2022,Gaius_Julius_Hyginus,Alexandria,19
2022,Roman_Republic,Battle_of_the_Great_Plains,11
2022,History_of_early_Christianity,"Tarsus,_Mersin",14
2022,High_Priest_of_Israel,Roman_Empire,10
2022,Alexandria,Petroleum,22
2022,Baal,Koine_Greek,11
2022,Liechtenstein,Julius_Caesar,27
2022,Alexandrian_war,Pompey,31
2022,Li_Zhongyan,Eunuch,10
2022,American_Pop,Burlesque,20
2022,Macedonia_(ancient_kingdom),Parthian_Empire,35
2022,Eva_Kaili,Greek_language,265
2022,Hellenization,Greek_language,10
2022,Mianwali,Indo-Greek_Kingdom,22
2022,Roman_Empire,Disease_in_Imperial_Rome,47
2022,Monument,Ancient_Egypt,21
2022,List_of_coupled_siblings,Amenhotep_I,38
2022,Legal_person,Ancient_Rome,11
2022,Egyptomania,Frederick_Douglass,10
2022,Florianus,"Tarsus,_Mersin",14
2022,Lucius_Domitius_Ahenobarbus_(consul_54_BC),Pompey,28
2022,Wang_Shoucheng,Eunuch,204
2022,Mediterranean_Sea,Dead_Sea,10
2022,Athenodorus_Cananites,Octavia_the_Younger,21
2022,Sunda_Empire,Alexander_the_Great,49
2022,Germany,Greek_language,21
2022,New_Democracy_(Greece),Greek_language,10
2022,Roman_Republic,"Pantheon,_Rome",12
2022,Augustus,Chera_dynasty,36
2022,Ptolemy_II_Philadelphus,Egyptian_language,12
2022,Saturnalia,Roman_villa,10
2022,List_of_reported_UFO_sightings,Roman_Republic,31
2022,Gnaeus_Pompeius_Magnus_(son_of_Pompey),Second_Triumvirate,22
2022,Asterix_the_Gaul,Julius_Caesar,11
2022,Calais,Julius_Caesar,12
2022,Fūjin,Hellenistic_period,20
2022,Roman_Republic,The_Orator,21
2022,"Tarsus,_Mersin",Tarsus_(West_Syriac_diocese),12
2022,320s_BC,Alexander_the_Great,10
2022,Ancient_Roman_freedmen,Augustus,10
2022,Hellenistic_Greece,First_Macedonian_War,10
2022,Mariamne_I,Mark_Antony,30
2022,Lucius_Tarquinius_Collatinus,Ancient_Rome,22
2022,Herod_the_Great,Roman_dictator,15
2022,Denarius,Roman_Empire,15
2022,Anatolian_languages,Alexander_the_Great,34
2022,Historiography,Narrative,11
2022,List_of_Roman_client_rulers,Arshak_III,10
2022,Carthaginian_peace,Roman_Republic,29
2022,Latifundium,Roman_Empire,11
2022,Hellenistic_art,Koine_Greek,15
2022,Eunuch,Goryeo,10
2022,List_of_cultural_depictions_of_Cleopatra,The_Bishop's_Wife,12
2022,Story_of_Sinuhe,Pharaoh,17
2022,Roman_dictator,Conflict_of_the_Orders,22
2022,Christopher_Marlowe,Alexander_the_Great,22
2022,Jhelum,Alexander_the_Great,26
2022,Septuagint,Ptolemaic_Kingdom,77
2022,Augustus,Holy_Roman_Empire,46
2022,Roman_Egypt,Hadrian,12
2022,Ancient_Macedonians,ISBN,24
2022,Mauretania,Syphax,27
2022,Sardinia_and_Corsica,Roman_Egypt,11
2022,Mediterranean_Sea,Oran,11
2022,117_BC,Ptolemy_XII_Auletes,10
2022,Uch,Alexander_the_Great,11
2022,Perseus,Greek_language,25
2022,Ecclesiastical_Latin,Greek_language,34
2022,Cleopatra_(1963_film),Laurence_Olivier,12
2022,Acne,Cleopatra,21
2022,The_Lego_Movie_2:_The_Second_Part,Cleopatra,25
2022,Haras_El_Hodoud_SC,Alexandria,11
2022,Don_(honorific),Roman_Republic,30
2022,Common_octopus,Mediterranean_Sea,14
2022,Roman_Empire,Sanitation_in_ancient_Rome,53
2022,List_of_coupled_siblings,Hina-au-kekele,23
2022,Isfahan,Alexander_the_Great,10
2022,Translatio_imperii,Historiography,10
2022,Mauretania,Spain,24
2022,Battle_of_Actium,Lucius_Munatius_Plancus,42
2022,George_Lucas,Alexander_the_Great,14
2022,Augustus,Horace,10
2022,Severan_dynasty,Ancient_Rome,16
2022,Napoleon,Alexandria,26
2022,Battle_of_Octodurus,Roman_Republic,18
2022,Tetrarchy,Roman_Republic,21
2022,House_of_the_Faun,Roman_Republic,10
2022,Mustard_(condiment),Roman_Empire,26
2022,Timeline_of_post-classical_history,Roman_Empire,11
2022,Old_Spanish,Roman_Empire,25
2022,Ancient_Egypt,Nebamun,15
2022,"Hasdrubal,_son_of_Hanno",Roman_triumph,13
2022,Pedigree_collapse,Cleopatra_V,39
2023,Roman_Republic,Appius_Claudius_Caudex,69
2023,Ancient_Macedonians,Achaemenid_Empire,68
2023,Caesar's_civil_war,Lucius_Domitius_Ahenobarbus_(consul_54_BC),376
2023,Battle_of_Pharsalus,Publius_Cornelius_Sulla,918
2023,Cleopatra,Antonia_Minor,57
2023,Rump_state,Parthian_Empire,433
2023,Dahae,Parthian_Empire,83
2023,Georgia_(country),Parthian_Empire,16
2023,Colleen_McCullough,Julius_Caesar,23
2023,Cato's_Letters,Julius_Caesar,10
2023,Augustus_of_Prima_Porta,Julius_Caesar,59
2023,Tiberius_Claudius_Nero_(father_of_Tiberius_Caesar),Julius_Caesar,97
2023,Mark_Antony,Ecbatana,13
2023,Alexandria,"Canopus,_Egypt",94
2023,Greek_language,Bulgarian_language,45
2023,Greek_language,Catholic_Church_in_Greece,23
2023,Death_of_Alexander_the_Great,Ptolemy_I_Soter,534
2023,Galen,Ancient_Rome,132
2023,Celtic_nations,Ancient_Rome,42
2023,Roman–Etruscan_Wars,Ancient_Rome,213
2023,Roman_numerals,Ancient_Rome,840
2023,List_of_coups_and_coup_attempts,Caligula,75
2023,Mauretania,Caligula,135
2023,Assassination_of_Julius_Caesar,Suetonius,181
2023,Mark_Antony,Antigonus_II_Mattathias,25
2023,Candy_Barr,Burlesque,122
2023,Ptolemaic_dynasty,Alexander_Helios,231
2023,Death_of_Cleopatra,History_of_Egypt,12
2023,Ancient_Egypt,Abscess,40
2023,Ptolemaic_Kingdom,Ptolemy_XI_Alexander_II,40
2023,Alexander_the_Great,"Tyre,_Lebanon",469
2023,Greek_language,Ionic_Greek,69
2023,Ancient_Egypt,"Memphis,_Egypt",350
2023,Mediterranean_Sea,West_Asia,1959
2023,Cleopatra_(disambiguation),Austin_Powers_in_Goldmember,21
2023,Sheol,Alexandria,26
2023,Pappus_of_Alexandria,Alexandria,101
2023,Abu_Qir_Bay,Alexandria,46
2023,Calabrian_Greek,Greek_language,29
2023,Infamia,Roman_dictator,34
2023,Holy_See,Roman_Empire,60
2023,Latin,Roman_Empire,2933
2023,Moriones_Festival,Roman_Empire,52
2023,Roman_Republic,Roman_Empire,38992
2023,Umayyad_Caliphate,Roman_Empire,102
2023,Jesus_Christ_Superstar,Roman_Empire,81
2023,Roman_assemblies,Roman_Empire,20
2023,Union_for_the_Mediterranean,Roman_Empire,43
2023,Swansea,Roman_villa,26
2023,Roman_roads,Appian_Way,1389
2023,Ancient_Rome,Livy,68
2023,Mediterranean_Sea,El_Agheila,10
2023,Ethnicity_of_Cleopatra,Seleucid_Empire,13
2023,Indo-Greek_Kingdom,Mahayana,71
2023,Inferno_(Dante),Roman_Republic,22
2023,Initial_public_offering,Roman_Republic,50
2023,Majesty,Roman_Republic,72
2023,Diocletian,Eunuch,54
2023,Dhu_al-Qarnayn,Alexander_the_Great,3018
2023,Battle_of_Leuctra,Alexander_the_Great,89
2023,Siege_of_Miletus,Alexander_the_Great,26
2023,Alexander_the_Great,Diogenes_and_Alexander,1305
2023,Incest,Ptolemy_XII_Auletes,106
2023,Ancient_Egyptian_literature,Egyptian_language,181
2023,Nefer,Egyptian_language,25
2023,Roman_triumph,Circus_Flaminius,24
2023,Appian_Way,Aqua_Appia,85
2023,Greek_language,Gjirokastër_District,57
2023,List_of_World_Heritage_Sites_by_year_of_inscription,Ephesus,12
2023,Seven_churches_of_Asia,Ephesus,1425
2023,Roman_historiography,Aurelius_Victor,38
2023,War_of_Actium,Mark_Antony,1754
2023,Pharsalia,Pompey,117
2023,Plebeians,Pompey,49
2023,Kandahar,Indo-Greek_Kingdom,59
2023,Apollodotus_I,Indo-Greek_Kingdom,46
2023,History_of_India,Indo-Greek_Kingdom,831
2023,Afghanistan,Indo-Greek_Kingdom,214
2023,Eunuch,Courtier,1206
2023,Arab_world,Mediterranean_Sea,156
2023,Ceuta,Mediterranean_Sea,60
2023,Alexandria,Alexandria_Governorate,1031
2023,Kiya,Nefertiti,166
2023,Troglodytae,Ancient_Libya,39
2023,Julius_Caesar,Sallust,376
2023,Alexandria,Abdel_Fattah_el-Sisi,39
2023,War_of_Actium,Lepidus,77
2023,List_of_empires,Kingdom_of_Armenia_(antiquity),877
2023,Roman_Empire,Islamic_architecture,345
2023,Argead_dynasty,Ptolemaic_dynasty,899
2023,Ephesus,Second_Council_of_Ephesus,71
2023,"Medan,_son_of_Abraham",Troglodytae,163
2023,Afri,Troglodytae,73
2023,Alexander_the_Great,Callisthenes,94
2023,Mark_Antony,Proscription,39
2023,Caesarion,Ptolemy_XIII_Theos_Philopator,367
2023,Indo-Greek_Kingdom,Yavanarajya_inscription,105
2023,Roman_Empire,Vassal_state,3547
2023,Cleopatra,Pop_icon,399
2023,Narmer,Ancient_Egyptian_royal_titulary,24
2023,Roman_Egypt,Hellenistic_period,148
2023,Mark_Antony,Senatus_consultum_ultimum,10
2023,Haman_(Islam),Ancient_Egypt,46
2023,Ancient_history,Ancient_Egypt,402
2023,Musa_of_Parthia,Augustus,23
2023,Religion_in_ancient_Rome,Augustus,154
2023,Biography,Historiography,67
2023,Historical_revisionism,Historiography,226
2023,Mfecane,Historiography,45
2023,Alexander_the_Great,Aśvaka,480
2023,Ptolemaic_Kingdom,Perdiccas,62
2023,Historiography,Han_dynasty,10
2023,Ramesseum,Pharaoh,23
2023,Eunuch,Lê_Văn_Duyệt,351
2023,Alexandria,Petroleum,56
2023,Alexandria,Nile,28
2023,Julius_Caesar,Acta_Diurna,69
2023,Encyclopedia,Koine_Greek,81
2023,Syria_Palaestina,Koine_Greek,203
2023,Troglodytae,Chimpanzee,134
2023,Lepidus,Antony_and_Cleopatra,63
2023,Antony's_Atropatene_campaign,Maragheh,51
2023,Arsinoe_IV,Tintoretto,66
2023,Artabanus_IV_of_Parthia,Parthian_Empire,974
2023,Kent,Julius_Caesar,14
2023,Judas_Iscariot,Julius_Caesar,114
2023,Paris,Julius_Caesar,170
2023,Parisii_(Gaul),Julius_Caesar,87
2023,Napoleon_sweets,Julius_Caesar,42
2023,Julius_Caesar,Gallaeci,98
2023,Alexander_the_Great,Quintus_Curtius_Rufus,74
2023,Historiography,Progressive_historians,66
2023,Roman_Republic,Roman_consul,2331
2023,Roman_Republic,Gallic_Wars,120
2023,Timeline_of_Christianity,Caligula,40
2023,Parody_religion,Burlesque,183
2023,Roman_army_of_the_late_Republic,Scutum,35
2023,Lighthouse,Alexandria,60
2023,History_of_cities,Alexandria,57
2023,"St._Catherine's_Cathedral,_Alexandria",Alexandria,47
2023,Shorthand,Greek_language,46
2023,Proto-Indo-European_language,Greek_language,79
2023,Hephaestus,Greek_language,59
2023,Corfu,Greek_language,11
2023,Numeral_prefix,Greek_language,22
2023,South_Africa,Greek_language,473
2023,Troglodytae,Scythia_Minor_(Dobruja),76
2023,List_of_pharaohs,Cleopatra,4285
2023,Messalina,Cleopatra,69
2023,Athletic_Bilbao,Roman_Empire,83
2023,Palmyrene_invasion_of_Egypt,Roman_Empire,29
2023,Vandal_Kingdom,Roman_Empire,37
2023,Alexander_the_Great,Seven_Wonders_of_the_Ancient_World,766
2023,Stone_pine,Appian_Way,226
2023,Ptolemy_I_Soter,Diadochi,159
2023,Ancient_Egypt,Ramesses_II,905
2023,History_of_Athens,Hellenistic_Greece,96
2023,Social_War_(91–87_BC),Roman_Republic,470
2023,War_of_Actium,Roman_Republic,571
2023,Alexander_the_Great,Robin_Lane_Fox,138
2023,Coromandel_Coast,Eunuch,83
2023,Indian_Ocean_slave_trade,Eunuch,116
2023,Prophets_and_messengers_in_Islam,Alexander_the_Great,315
2023,Tajikistan,Alexander_the_Great,55
2023,Nanda_Empire,Alexander_the_Great,292
2023,Partition_of_Babylon,Alexander_the_Great,244
2023,Porus,Alexander_the_Great,2540
2023,Cleopatra,Arius_Didymus,62
2023,Roman_dictator,September_(Roman_month),95
2023,Eunuch,Ottoman_Empire,104
2023,Queen_of_Sheba,Egyptian_language,42
2023,Battle_of_Actium,Publius_Canidius_Crassus,69
2023,Caesar's_civil_war,Suicide,761
2023,Ancient_Egypt,Chariotry_in_ancient_Egypt,10
2023,Mediterranean_Games,Mediterranean_Sea,75
2023,Mauretania,Vandal_Kingdom,69
2023,Ptolemy_I_Soter,Battle_of_Ipsus,65
2023,Roman_Empire,Education_in_ancient_Rome,76
2023,Hellenistic_period,Alexander_Mosaic,114
2023,March_15,Assassination_of_Julius_Caesar,107
2023,Asp_(snake),Specific_name_(zoology),104
2023,Jokshan,Troglodytae,247
2023,Medjay,Ptolemy_XIII_Theos_Philopator,346
2023,Juba_II,Euphorbia_regis-jubae,17
2023,Nebty_name,Ancient_Egyptian_royal_titulary,212
2023,Clothing_in_ancient_Greece,Hellenistic_period,102
2023,Decapolis,Hellenistic_period,307
2023,Africa,Ancient_Egypt,644
2023,History_of_ancient_Israel_and_Judah,Ancient_Egypt,499
2023,Roman_pharaoh,Ancient_Egypt,71
2023,Meroë_Head,Augustus,114
2023,Antirhodos,Ptolemaic_Kingdom,48
2023,Ptolemy_I_Soter,Alexander_(2004_film),439
2023,Roman_Empire,Imperium,631
2023,Caesar's_civil_war,Gaius_Scribonius_Curio_(tribune_50_BC),898
2023,Alexander_the_Great,"Hund,_Khyber_Pakhtunkhwa",150
2023,Mark_Antony,Death_of_Cleopatra,1305
2023,Roman_Egypt,Thirty-first_Dynasty_of_Egypt,55
2023,Mark_Antony,Pompeian–Parthian_invasion_of_40_BC,48
2023,Mark_Antony,Vincent_Regan,30
2023,Ancient_Egyptian_royal_titulary,Cartouche,117
2023,Marzban,Parthian_Empire,57
2023,Indo-Greek_Kingdom,Hippostratus,81
2023,Ransom,Julius_Caesar,75
2023,Lupercalia,Julius_Caesar,49
2023,Sexuality_in_ancient_Rome,Julius_Caesar,24
2023,Dark_lord,Julius_Caesar,40
2023,Koine_Greek,Modern_Greek,752
2023,Library_of_Alexandria,Callimachus,252
2023,Classical_Greece,Polis,79
2023,Social_War_(91–87_BC),Caesar's_civil_war,16
2023,Legio_XIII_Gemina,Caesar's_civil_war,75
2023,History_of_antisemitism,Ancient_Rome,74
2023,Tiburtine_Sibyl,Ancient_Rome,66
2023,Parthian_Empire,Parni,3381
2023,Ptolemaic_Kingdom,Berenice_II_of_Egypt,55
2023,Anzio,Caligula,80
2023,List_of_mentally_ill_monarchs,Caligula,192
2023,Roman_portraiture,Roman_art,151
2023,Alexandria,Alexandria_Stadium,212
2023,Assassination_of_Julius_Caesar,Julius_Caesar_(play),346
2023,Bell_Beaker_culture,Diadem,10
2023,Roman_Empire,Proconsul,39
2023,Golden_Dawn_(Greece),Greek_language,33
2023,Julius_Caesar,Servius_Sulpicius_Galba_(praetor_54_BC),140
2023,Ancient_Greece,Cleopatra,273
2023,Queen_of_the_Nile_(The_Twilight_Zone),Cleopatra,455
2023,Ancient_Rome,Livia,37
2023,Quaestor,Roman_Empire,51
2023,Thermae,Roman_Empire,165
2023,Ancient_Rome,War_of_Actium,68
2023,Via_Francigena,Appian_Way,60
2023,Ananias_of_Damascus,"Tarsus,_Mersin",44
2023,Alexander_the_Great,Leonidas_of_Epirus,1817
2023,Sibylline_Books,Roman_Republic,12
2023,Ancient_Greece,Roman_Republic,804
2023,Hoplite,Roman_Republic,34
2023,Batis_(commander),Eunuch,205
2023,One_Night_with_the_King,Eunuch,50
2023,Julius_Caesar,Platonic_Academy,77
2023,Kingdom_of_Armenia_(antiquity),Kingdom_of_Sophene,64
2023,Ancient_Egypt,Berbers,115
2023,Octavia_the_Younger,"Virgil_reading_The_Aeneid_before_Augustus,_Livia_and_Octavia",145
2023,Bactria,Alexander_the_Great,377
2023,Alexandre_Le_Grand,Alexander_the_Great,357
2023,Seleucid–Mauryan_war,Alexander_the_Great,68
2023,Alexandria_in_the_Caucasus,Alexander_the_Great,95
2023,Heterochromia_iridum,Alexander_the_Great,120
2023,List_of_major_biblical_figures,Alexander_the_Great,99
2023,Anabasis_of_Alexander,Alexander_the_Great,148
2023,Battle_of_the_Persian_Gate,Alexander_the_Great,446
2023,Tetradrachm,Alexander_the_Great,101
2023,Cleopatra,Alexander_the_Great,67515
2023,Burlesque,Variety_show,215
2023,War_of_Actium,Battle_of_Actium,1054
2023,Proto-Afroasiatic_language,Egyptian_language,772
2023,Reformed_Egyptian,Egyptian_language,71
2023,Greek_language,Italy,2460
2023,Ang_Chan_II,Coregency,14
2023,Pompey,Marcus_Aemilius_Lepidus_(consul_78_BC),268
2023,List_of_World_Heritage_Sites_in_Turkey,Ephesus,416
2023,Greek_language,Omega,139
2023,Timeline_of_ancient_history,Indo-Greek_Kingdom,46
2023,Cleomenes_I,Classical_Greece,11
2023,Greek_language,Indo-European_languages,10006
2023,Legio_XII_Fulminata,Battle_of_Pharsalus,24
2023,Cleopatra_Selene_II,Octavia_the_Younger,568
2023,Ptolemy_XIII_Theos_Philopator,Ptolemy_XIV_Philopator,2899
2023,Roman_Republic,Education_in_ancient_Rome,44
2023,Kingdom_of_Syunik,Kingdom_of_Armenia_(antiquity),15
2023,Mount_Ararat,Kingdom_of_Armenia_(antiquity),20
2023,Death_of_Cleopatra,Military_campaigns_of_Julius_Caesar,35
2023,Roman_Empire,Marcus_Aurelius,3625
2023,Ancient_Rome,Roman_aqueduct,563
2023,Roman_Egypt,Tiberius,10
2023,Mark_Antony,Tribune_of_the_plebs,617
2023,Indo-Greek_Kingdom,Diodotus_III_Plato,12
2023,Ptolemy_I_Soter,"Cyrene,_Libya",25
2023,Eunoë_(wife_of_Bogudes),Mauretania,128
2023,Neptune_(mythology),Roman_triumph,46
2023,Hellenistic_period,Kushan_Empire,158
2023,Magic_in_the_Greco-Roman_world,Hellenistic_period,57
2023,Gadara,Hellenistic_period,44
2023,Apocalypse_of_Peter,Hellenistic_period,184
2023,Israel,Hellenistic_period,1111
2023,Ramesses_II,Ancient_Egypt,1073
2023,Cleopatra,Cleopatra_(given_name),144
2023,Basilica,Augustus,36
2023,Clothing_in_ancient_Egypt,Pharaoh,116
2023,Pyramid_of_Menkaure,Pharaoh,156
2023,Yaldabaoth,Ptolemaic_Kingdom,80
2023,Second_Temple,Ptolemaic_Kingdom,60
2023,Clothing_in_ancient_Egypt,Ptolemaic_Kingdom,72
2023,Ancient_Greece,Library_of_Alexandria,93
2023,Varieties_of_Modern_Greek,Koine_Greek,194
2023,Koine_Greek,Attic_Greek,2715
2023,History_of_Iran,Parthian_Empire,982
2023,Ashgabat,Parthian_Empire,69
2023,Classical_Greece,Wars_of_Alexander_the_Great,887
2023,Mucia_Tertia,Julius_Caesar,46
2023,Pompey,Cicero,605
2023,Pharaoh,Monarch,701
2023,Mediterranean_Sea,Specially_Protected_Areas_of_Mediterranean_Importance,24
2023,Parthian_Empire,Daqin,26
2023,Eratosthenes,Ptolemy_I_Soter,51
2023,Battle_of_Utica_(49_BC),Caesar's_civil_war,67
2023,List_of_popes,Ancient_Rome,67
2023,The_empire_on_which_the_sun_never_sets,Ancient_Rome,111
2023,Deity,Ancient_Rome,81
2023,Scribonia_(wife_of_Octavian),Caligula,130
2023,Ancient_Rome,Insulated_glazing,288
2023,Roman_Empire,Qin_dynasty,68
2023,Cleopatra,Archaeological_Museum_of_Cherchell,57
2023,Cleopatra_(1963_film),The_Dud_Avocado,25
2023,Battle_of_Issus,Alexandria,30
2023,Mediterranean_Sea,Alexandria,1288
2023,Port_Said,Alexandria,115
2023,Anglo-Turkish_War_(1807–1809),Alexandria,47
2023,Greek_Dark_Ages,Greek_language,193
2023,Dogtooth_(film),Greek_language,38
2023,Monologue,Greek_language,50
2023,Augustus,Scylla,10
2023,Ptolemy_I_Soter,Basileus,1794
2023,List_of_Asterix_characters,Cleopatra,51
2023,Ancient_Egypt,Dance_in_ancient_Egypt,183
2023,Roman_Republic,Ancient_Rome_and_wine,48
2023,Ptolemaic_Kingdom,Kingdom_of_Pontus,104
2023,Cleopatra_(1963_film),Marcus_Junius_Brutus,107
2023,Legionary,Roman_Empire,48
2023,Praefectus,Roman_Empire,139
2023,Diocletianic_Persecution,Roman_Empire,187
2023,Dracula_Untold,Roman_Empire,74
2023,Praetorian_prefecture_of_Italy,Roman_Empire,10
2023,Caledonians,Roman_Empire,26
2023,Herodian_tetrarchy,Roman_Empire,153
2023,Paganism,Roman_Empire,725
2023,Theodosius_I,Roman_Empire,599
